DHB,Date,Age,Eligible,Immunised
Waitemata,2012-09-30,24 months,2077,1925
Waitemata,2012-09-30,5 years,2101,1638
Waitemata,2012-09-30,6 months,1962,1490
Waitemata,2012-09-30,8 months,1934,1775
Waitemata,2012-12-31,12 months,1960,1834
Waitemata,2012-12-31,18 months,1889,1540
Waitemata,2012-12-31,24 months,1990,1840
Waitemata,2012-12-31,5 years,2158,1676
Waitemata,2012-12-31,6 months,1907,1482
Waitemata,2012-12-31,8 months,1970,1818
Waitemata,2013-03-31,12 months,1981,1866
Waitemata,2013-03-31,18 months,2035,1637
Waitemata,2013-03-31,24 months,1958,1830
Waitemata,2013-03-31,5 years,2028,1452
Waitemata,2013-03-31,6 months,2081,1592
Waitemata,2013-03-31,8 months,1922,1736
Waitemata,2013-06-30,12 months,1899,1801
Waitemata,2013-06-30,18 months,1996,1709
Waitemata,2013-06-30,24 months,1889,1731
Waitemata,2013-06-30,5 years,1999,1515
Waitemata,2013-06-30,6 months,2037,1576
Waitemata,2013-06-30,8 months,2105,1928
Waitemata,2013-09-30,12 months,2086,1948
Waitemata,2013-09-30,18 months,1969,1655
Waitemata,2013-09-30,24 months,2046,1865
Waitemata,2013-09-30,5 years,2117,1589
Waitemata,2013-09-30,6 months,1889,1412
Waitemata,2013-09-30,8 months,2015,1821
Waitemata,2013-12-31,12 months,2052,1926
Waitemata,2013-12-31,18 months,1881,1591
Waitemata,2013-12-31,24 months,1994,1877
Waitemata,2013-12-31,5 years,2082,1561
Waitemata,2013-12-31,6 months,1805,1386
Waitemata,2013-12-31,8 months,1769,1624
Waitemata,2014-03-31,12 months,1916,1789
Waitemata,2014-03-31,18 months,2073,1716
Waitemata,2014-03-31,24 months,1969,1840
Waitemata,2014-03-31,5 years,1989,1520
Waitemata,2014-03-31,6 months,1933,1505
Waitemata,2014-03-31,8 months,1871,1736
Waitemata,2014-06-30,12 months,1835,1717
Waitemata,2014-06-30,18 months,2060,1736
Waitemata,2014-06-30,24 months,1888,1777
Waitemata,2014-06-30,5 years,1914,1447
Waitemata,2014-06-30,6 months,1966,1546
Waitemata,2014-06-30,8 months,1940,1788
Waitemata,2014-09-30,12 months,1956,1852
Waitemata,2014-09-30,18 months,1922,1594
Waitemata,2014-09-30,24 months,2088,1931
Waitemata,2014-09-30,5 years,2105,1640
Waitemata,2014-09-30,6 months,1838,1451
Waitemata,2014-09-30,8 months,1958,1800
Waitemata,2014-12-31,12 months,1983,1862
Waitemata,2014-12-31,18 months,1861,1561
Waitemata,2014-12-31,24 months,2059,1898
Waitemata,2014-12-31,5 years,2152,1687
Waitemata,2014-12-31,6 months,1888,1523
Waitemata,2014-12-31,8 months,1842,1724
Waitemata,2015-03-31,12 months,1856,1738
Waitemata,2015-03-31,18 months,1959,1665
Waitemata,2015-03-31,24 months,1925,1770
Waitemata,2015-03-31,5 years,2072,1655
Waitemata,2015-03-31,6 months,1962,1570
Waitemata,2015-03-31,8 months,1917,1764
Waitemata,2015-06-30,12 months,1918,1802
Waitemata,2015-06-30,18 months,2028,1735
Waitemata,2015-06-30,24 months,1860,1723
Waitemata,2015-06-30,5 years,2048,1668
Waitemata,2015-06-30,6 months,2090,1692
Waitemata,2015-06-30,8 months,2016,1880
Waitemata,2015-09-30,12 months,1962,1851
Waitemata,2015-09-30,18 months,1883,1600
Waitemata,2015-09-30,24 months,1972,1826
Waitemata,2015-09-30,5 years,2116,1725
Waitemata,2015-09-30,6 months,1919,1569
Waitemata,2015-09-30,8 months,2026,1888
Waitemata,2015-12-31,12 months,2090,1980
Waitemata,2015-12-31,18 months,1936,1655
Waitemata,2015-12-31,24 months,2031,1886
Waitemata,2015-12-31,5 years,2061,1709
Waitemata,2015-12-31,6 months,1809,1456
Waitemata,2015-12-31,8 months,1867,1772
Waitemata,2016-03-31,12 months,1938,1844
Waitemata,2016-03-31,18 months,1988,1692
Waitemata,2016-03-31,24 months,1890,1746
Waitemata,2016-03-31,5 years,2041,1703
Waitemata,2016-03-31,6 months,1945,1566
Waitemata,2016-03-31,8 months,1843,1715
Waitemata,2016-06-30,12 months,1845,1741
Waitemata,2016-06-30,18 months,2109,1810
Waitemata,2016-06-30,24 months,1950,1816
Waitemata,2016-06-30,5 years,1981,1648
Waitemata,2016-06-30,6 months,1872,1511
Waitemata,2016-06-30,8 months,1966,1816
Waitemata,2016-09-30,12 months,1962,1852
Waitemata,2016-09-30,18 months,1971,1695
Waitemata,2016-09-30,24 months,2007,1854
Waitemata,2016-09-30,5 years,2157,1790
Waitemata,2016-09-30,6 months,1863,1495
Waitemata,2016-09-30,8 months,1846,1730
Waitemata,2016-12-31,12 months,1886,1770
Waitemata,2016-12-31,18 months,1864,1559
Waitemata,2016-12-31,24 months,2122,1968
Waitemata,2016-12-31,5 years,2110,1809
Waitemata,2016-12-31,6 months,1932,1539
Waitemata,2016-12-31,8 months,1863,1723
Waitemata,2017-03-31,12 months,1882,1772
Waitemata,2017-03-31,18 months,1947,1649
Waitemata,2017-03-31,24 months,1995,1858
Waitemata,2017-03-31,5 years,2061,1783
Waitemata,2017-03-31,6 months,2077,1645
Waitemata,2017-03-31,8 months,2001,1834
Waitemata,2017-06-30,12 months,1946,1808
Waitemata,2017-06-30,18 months,1891,1594
Waitemata,2017-06-30,24 months,1864,1722
Waitemata,2017-06-30,5 years,2044,1721
Waitemata,2017-06-30,6 months,2060,1697
Waitemata,2017-06-30,8 months,2126,1963
Waitemata,2017-09-30,12 months,2097,1969
Waitemata,2017-09-30,18 months,1902,1613
Waitemata,2017-09-30,24 months,1950,1806
Waitemata,2017-09-30,5 years,2232,1908
Waitemata,2017-09-30,6 months,1875,1518
Waitemata,2017-09-30,8 months,1983,1846
Waitemata,2017-12-31,12 months,2087,1966
Waitemata,2017-12-31,18 months,1947,1632
Waitemata,2017-12-31,24 months,1903,1739
Waitemata,2017-12-31,5 years,2162,1889
Waitemata,2017-12-31,6 months,1899,1524
Waitemata,2017-12-31,8 months,1873,1735
Waitemata,2018-03-31,12 months,1913,1778
Waitemata,2018-03-31,18 months,2096,1744
Waitemata,2018-03-31,24 months,1908,1759
Waitemata,2018-03-31,5 years,2047,1717
Waitemata,2018-03-31,6 months,1921,1514
Waitemata,2018-03-31,8 months,1935,1770
Waitemata,2018-06-30,12 months,1925,1803
Waitemata,2018-06-30,18 months,2107,1795
Waitemata,2018-06-30,24 months,1953,1787
Waitemata,2018-06-30,5 years,2024,1720
Waitemata,2018-06-30,6 months,1963,1551
Waitemata,2018-06-30,8 months,1956,1793
Waitemata,2018-09-30,12 months,1941,1811
Waitemata,2018-09-30,18 months,1912,1625
Waitemata,2018-09-30,24 months,2122,1917
Waitemata,2018-09-30,5 years,2049,1758
Waitemata,2018-09-30,6 months,1845,1472
Waitemata,2018-09-30,8 months,1948,1798
Waitemata,2018-12-31,12 months,2002,1872
Waitemata,2018-12-31,18 months,1937,1616
Waitemata,2018-12-31,24 months,2126,1937
Waitemata,2018-12-31,5 years,2162,1891
Waitemata,2018-12-31,6 months,1787,1425
Waitemata,2018-12-31,8 months,1804,1661
Waitemata,2019-03-31,12 months,1870,1740
Waitemata,2019-03-31,18 months,1957,1623
Waitemata,2019-03-31,24 months,1923,1770
Waitemata,2019-03-31,5 years,2036,1740
Waitemata,2019-03-31,6 months,1854,1481
Waitemata,2019-03-31,8 months,1785,1638
Waitemata,2019-06-30,12 months,1833,1699
Waitemata,2019-06-30,18 months,2021,1711
Waitemata,2019-06-30,24 months,1963,1815
Waitemata,2019-06-30,5 years,2088,1813
Waitemata,2019-06-30,6 months,1912,1560
Waitemata,2019-06-30,8 months,1928,1784
Waitemata,2019-09-30,12 months,1906,1753
Waitemata,2019-09-30,18 months,1897,1613
Waitemata,2019-09-30,24 months,2005,1829
Waitemata,2019-09-30,5 years,2166,1867
Waitemata,2019-09-30,6 months,1942,1547
Waitemata,2019-09-30,8 months,1947,1801
Waitemata,2019-12-31,12 months,1950,1844
Waitemata,2019-12-31,18 months,1843,1562
Waitemata,2019-12-31,24 months,2041,1888
Waitemata,2019-12-31,5 years,2271,2011
Waitemata,2019-12-31,6 months,1929,1578
Waitemata,2019-12-31,8 months,1928,1796
Waitemata,2020-03-31,12 months,1963,1846
Waitemata,2020-03-31,18 months,1913,1591
Waitemata,2020-03-31,24 months,1908,1773
Waitemata,2020-03-31,5 years,2129,1929
Waitemata,2020-03-31,6 months,1995,1602
Waitemata,2020-03-31,8 months,1947,1804
Waitemata,2020-06-30,12 months,1948,1850
Waitemata,2020-06-30,18 months,1953,1640
Waitemata,2020-06-30,24 months,1848,1707
Waitemata,2020-06-30,5 years,2018,1808
Waitemata,2020-06-30,6 months,1993,1556
Waitemata,2020-06-30,8 months,2020,1855
Waitemata,2020-09-30,12 months,2000,1882
Waitemata,2020-09-30,18 months,1936,1630
Waitemata,2020-09-30,24 months,1890,1741
Waitemata,2020-09-30,5 years,2132,1898
Waitemata,2020-09-30,6 months,1852,1389
Waitemata,2020-09-30,8 months,1958,1774
Waitemata,2020-12-31,12 months,1987,1872
Waitemata,2020-12-31,18 months,1923,1496
Waitemata,2020-12-31,24 months,1970,1830
Waitemata,2020-12-31,5 years,2011,1753
Waitemata,2020-12-31,6 months,1791,1409
Waitemata,2020-12-31,8 months,1807,1645
Waitemata,2021-03-31,12 months,1873,1742
Waitemata,2021-03-31,18 months,1998,1471
Waitemata,2021-03-31,24 months,1921,1740
Waitemata,2021-03-31,5 years,2038,1761
Waitemata,2021-03-31,6 months,1909,1469
Waitemata,2021-03-31,8 months,1747,1582
West Coast,2009-07-01,12 months,98,72
West Coast,2009-07-01,18 months,103,70
West Coast,2009-07-01,24 months,93,68
West Coast,2009-07-01,6 months,115,84
West Coast,2010-01-01,12 months,115,98
West Coast,2010-01-01,18 months,97,67
West Coast,2010-01-01,24 months,106,79
West Coast,2010-01-01,6 months,107,74
West Coast,2010-04-01,12 months,109,83
West Coast,2010-04-01,18 months,128,91
West Coast,2010-04-01,24 months,111,85
West Coast,2010-04-01,6 months,124,75
West Coast,2010-07-01,12 months,112,90
West Coast,2010-07-01,18 months,108,77
West Coast,2010-07-01,24 months,96,72
West Coast,2010-07-01,6 months,97,58
West Coast,2010-10-01,12 months,124,96
West Coast,2010-10-01,18 months,107,75
West Coast,2010-10-01,24 months,125,95
West Coast,2010-10-01,6 months,100,62
West Coast,2011-01-01,12 months,99,77
West Coast,2011-01-01,18 months,109,75
West Coast,2011-01-01,24 months,103,88
West Coast,2011-01-01,5 years,43,24
West Coast,2011-01-01,6 months,101,64
West Coast,2011-04-01,12 months,103,80
West Coast,2011-04-01,18 months,123,88
West Coast,2011-04-01,24 months,111,82
West Coast,2011-04-01,5 years,106,89
West Coast,2011-04-01,6 months,106,70
West Coast,2011-07-01,12 months,107,81
West Coast,2011-07-01,18 months,101,70
West Coast,2011-07-01,24 months,111,86
West Coast,2011-07-01,5 years,104,75
West Coast,2011-07-01,6 months,103,71
West Coast,2011-10-01,12 months,111,91
West Coast,2011-10-01,18 months,109,77
West Coast,2011-10-01,24 months,120,93
West Coast,2011-10-01,5 years,77,60
West Coast,2011-10-01,6 months,97,66
West Coast,2011-12-31,12 months,96,77
West Coast,2011-12-31,18 months,105,71
West Coast,2011-12-31,24 months,104,75
West Coast,2011-12-31,5 years,94,49
West Coast,2011-12-31,6 months,114,74
West Coast,2012-03-31,12 months,97,81
West Coast,2012-03-31,18 months,108,72
West Coast,2012-03-31,24 months,110,83
West Coast,2012-03-31,5 years,108,80
West Coast,2012-03-31,6 months,116,84
West Coast,2012-06-30,12 months,110,91
West Coast,2012-06-30,18 months,102,76
West Coast,2012-06-30,24 months,104,72
West Coast,2012-06-30,5 years,102,84
West Coast,2012-06-30,6 months,89,58
West Coast,2012-09-30,12 months,117,102
West Coast,2012-09-30,18 months,99,76
West Coast,2012-09-30,24 months,107,82
West Coast,2012-09-30,5 years,99,77
West Coast,2012-09-30,6 months,120,75
West Coast,2012-09-30,8 months,102,79
West Coast,2012-12-31,12 months,90,66
West Coast,2012-12-31,18 months,97,65
West Coast,2012-12-31,24 months,104,83
West Coast,2012-12-31,5 years,120,87
West Coast,2012-12-31,6 months,75,45
West Coast,2012-12-31,8 months,93,75
West Coast,2013-03-31,12 months,119,91
West Coast,2013-03-31,18 months,117,93
West Coast,2013-03-31,24 months,89,78
West Coast,2013-03-31,5 years,118,82
West Coast,2013-03-31,6 months,99,69
West Coast,2013-03-31,8 months,82,57
West Coast,2013-06-30,12 months,76,55
West Coast,2013-06-30,18 months,90,59
West Coast,2013-06-30,24 months,98,79
West Coast,2013-06-30,5 years,108,83
West Coast,2013-06-30,6 months,92,76
West Coast,2013-06-30,8 months,112,97
West Coast,2013-09-30,12 months,101,94
West Coast,2013-09-30,18 months,111,76
West Coast,2013-09-30,24 months,116,99
West Coast,2013-09-30,5 years,119,77
West Coast,2013-09-30,6 months,105,69
West Coast,2013-09-30,8 months,87,79
West Coast,2013-12-31,12 months,95,93
West Coast,2013-12-31,18 months,71,46
West Coast,2013-12-31,24 months,89,73
West Coast,2013-12-31,5 years,95,73
West Coast,2013-12-31,6 months,89,58
West Coast,2013-12-31,8 months,96,71
West Coast,2014-03-31,12 months,104,82
West Coast,2014-03-31,18 months,96,78
West Coast,2014-03-31,24 months,110,78
West Coast,2014-03-31,5 years,128,97
West Coast,2014-03-31,6 months,88,54
West Coast,2014-03-31,8 months,89,73
West Coast,2014-06-30,12 months,83,68
West Coast,2014-06-30,18 months,96,90
West Coast,2014-06-30,24 months,73,55
West Coast,2014-06-30,5 years,106,74
West Coast,2014-06-30,6 months,95,60
West Coast,2014-06-30,8 months,93,66
West Coast,2014-09-30,12 months,95,71
West Coast,2014-09-30,18 months,102,74
West Coast,2014-09-30,24 months,95,78
West Coast,2014-09-30,5 years,125,100
West Coast,2014-09-30,6 months,87,55
West Coast,2014-09-30,8 months,89,64
West Coast,2014-12-31,12 months,96,66
West Coast,2014-12-31,18 months,80,61
West Coast,2014-12-31,24 months,96,91
West Coast,2014-12-31,5 years,102,77
West Coast,2014-12-31,6 months,88,71
West Coast,2014-12-31,8 months,84,61
West Coast,2015-03-31,12 months,97,78
West Coast,2015-03-31,18 months,99,78
West Coast,2015-03-31,24 months,104,89
West Coast,2015-03-31,5 years,118,96
West Coast,2015-03-31,6 months,99,76
West Coast,2015-03-31,8 months,100,89
West Coast,2015-06-30,12 months,87,79
West Coast,2015-06-30,18 months,99,65
West Coast,2015-06-30,24 months,81,67
West Coast,2015-06-30,5 years,107,77
West Coast,2015-06-30,6 months,68,58
West Coast,2015-06-30,8 months,86,68
West Coast,2015-09-30,12 months,87,64
West Coast,2015-09-30,18 months,94,63
West Coast,2015-09-30,24 months,90,70
West Coast,2015-09-30,5 years,88,64
West Coast,2015-09-30,6 months,84,58
West Coast,2015-09-30,8 months,80,67
West Coast,2015-12-31,12 months,68,65
West Coast,2015-12-31,18 months,85,75
West Coast,2015-12-31,24 months,94,65
West Coast,2015-12-31,5 years,95,81
West Coast,2015-12-31,6 months,73,51
West Coast,2015-12-31,8 months,81,63
West Coast,2016-03-31,12 months,86,67
West Coast,2016-03-31,18 months,91,64
West Coast,2016-03-31,24 months,92,69
West Coast,2016-03-31,5 years,90,71
West Coast,2016-03-31,6 months,84,59
West Coast,2016-03-31,8 months,73,61
West Coast,2016-06-30,12 months,74,63
West Coast,2016-06-30,18 months,59,54
West Coast,2016-06-30,24 months,85,77
West Coast,2016-06-30,5 years,88,65
West Coast,2016-06-30,6 months,93,60
West Coast,2016-06-30,8 months,93,65
West Coast,2016-09-30,12 months,84,62
West Coast,2016-09-30,18 months,81,59
West Coast,2016-09-30,24 months,90,78
West Coast,2016-09-30,5 years,113,96
West Coast,2016-09-30,6 months,81,46
West Coast,2016-09-30,8 months,80,58
West Coast,2016-12-31,12 months,95,65
West Coast,2016-12-31,18 months,67,64
West Coast,2016-12-31,24 months,60,57
West Coast,2016-12-31,5 years,80,56
West Coast,2016-12-31,6 months,85,67
West Coast,2016-12-31,8 months,82,60
West Coast,2017-03-31,12 months,82,62
West Coast,2017-03-31,18 months,82,59
West Coast,2017-03-31,24 months,80,59
West Coast,2017-03-31,5 years,102,75
West Coast,2017-03-31,6 months,76,53
West Coast,2017-03-31,8 months,70,68
West Coast,2017-06-30,12 months,81,67
West Coast,2017-06-30,18 months,91,57
West Coast,2017-06-30,24 months,63,63
West Coast,2017-06-30,5 years,76,59
West Coast,2017-06-30,6 months,53,48
West Coast,2017-06-30,8 months,75,58
West Coast,2017-09-30,12 months,74,57
West Coast,2017-09-30,18 months,79,58
West Coast,2017-09-30,24 months,80,60
West Coast,2017-09-30,5 years,87,69
West Coast,2017-09-30,6 months,87,57
West Coast,2017-09-30,8 months,73,56
West Coast,2017-12-31,12 months,55,53
West Coast,2017-12-31,18 months,73,69
West Coast,2017-12-31,24 months,88,59
West Coast,2017-12-31,5 years,80,74
West Coast,2017-12-31,6 months,93,66
West Coast,2017-12-31,8 months,84,67
West Coast,2018-03-31,12 months,87,67
West Coast,2018-03-31,18 months,73,51
West Coast,2018-03-31,24 months,76,57
West Coast,2018-03-31,5 years,96,73
West Coast,2018-03-31,6 months,69,55
West Coast,2018-03-31,8 months,90,69
West Coast,2018-06-30,12 months,92,74
West Coast,2018-06-30,18 months,70,54
West Coast,2018-06-30,24 months,72,69
West Coast,2018-06-30,5 years,80,61
West Coast,2018-06-30,6 months,86,66
West Coast,2018-06-30,8 months,81,74
West Coast,2018-09-30,12 months,68,63
West Coast,2018-09-30,18 months,88,57
West Coast,2018-09-30,24 months,75,58
West Coast,2018-09-30,5 years,86,66
West Coast,2018-09-30,6 months,76,46
West Coast,2018-09-30,8 months,89,67
West Coast,2018-12-31,12 months,86,77
West Coast,2018-12-31,18 months,92,66
West Coast,2018-12-31,24 months,61,59
West Coast,2018-12-31,5 years,89,55
West Coast,2018-12-31,6 months,82,58
West Coast,2018-12-31,8 months,69,51
West Coast,2019-03-31,12 months,75,58
West Coast,2019-03-31,18 months,70,61
West Coast,2019-03-31,24 months,85,70
West Coast,2019-03-31,5 years,89,65
West Coast,2019-03-31,6 months,85,60
West Coast,2019-03-31,8 months,72,63
West Coast,2019-06-30,12 months,82,67
West Coast,2019-06-30,18 months,88,65
West Coast,2019-06-30,24 months,94,73
West Coast,2019-06-30,5 years,81,76
West Coast,2019-06-30,6 months,54,32
West Coast,2019-06-30,8 months,66,56
West Coast,2019-09-30,12 months,84,64
West Coast,2019-09-30,18 months,80,62
West Coast,2019-09-30,24 months,71,63
West Coast,2019-09-30,5 years,93,71
West Coast,2019-09-30,6 months,78,47
West Coast,2019-09-30,8 months,63,54
West Coast,2019-12-31,12 months,54,41
West Coast,2019-12-31,18 months,83,65
West Coast,2019-12-31,24 months,93,73
West Coast,2019-12-31,5 years,55,47
West Coast,2019-12-31,6 months,66,55
West Coast,2019-12-31,8 months,71,50
West Coast,2020-03-31,12 months,76,55
West Coast,2020-03-31,18 months,82,61
West Coast,2020-03-31,24 months,81,63
West Coast,2020-03-31,5 years,86,62
West Coast,2020-03-31,6 months,79,52
West Coast,2020-03-31,8 months,71,58
West Coast,2020-06-30,12 months,67,56
West Coast,2020-06-30,18 months,46,41
West Coast,2020-06-30,24 months,83,64
West Coast,2020-06-30,5 years,82,67
West Coast,2020-06-30,6 months,89,57
West Coast,2020-06-30,8 months,81,56
West Coast,2020-09-30,12 months,67,62
West Coast,2020-09-30,18 months,65,56
West Coast,2020-09-30,24 months,68,61
West Coast,2020-09-30,5 years,62,60
West Coast,2020-09-30,6 months,57,45
West Coast,2020-09-30,8 months,67,60
West Coast,2020-12-31,12 months,76,71
West Coast,2020-12-31,18 months,65,52
West Coast,2020-12-31,24 months,43,41
West Coast,2020-12-31,5 years,78,68
West Coast,2020-12-31,6 months,62,51
West Coast,2020-12-31,8 months,56,53
West Coast,2021-03-31,12 months,62,50
West Coast,2021-03-31,18 months,82,52
West Coast,2021-03-31,24 months,76,59
West Coast,2021-03-31,5 years,82,61
West Coast,2021-03-31,6 months,82,58
West Coast,2021-03-31,8 months,83,63
Whanganui,2009-07-01,12 months,213,189
Whanganui,2009-07-01,18 months,211,135
Whanganui,2009-07-01,24 months,216,174
Whanganui,2009-07-01,6 months,222,148
Whanganui,2010-01-01,12 months,227,200
Whanganui,2010-01-01,18 months,228,172
Whanganui,2010-01-01,24 months,209,171
Whanganui,2010-01-01,6 months,226,140
Whanganui,2010-04-01,12 months,226,199
Whanganui,2010-04-01,18 months,231,180
Whanganui,2010-04-01,24 months,221,197
Whanganui,2010-04-01,6 months,226,149
Whanganui,2010-07-01,12 months,226,195
Whanganui,2010-07-01,18 months,222,180
Whanganui,2010-07-01,24 months,235,196
Whanganui,2010-07-01,6 months,234,161
Whanganui,2010-10-01,12 months,232,204
Whanganui,2010-10-01,18 months,228,178
Whanganui,2010-10-01,24 months,244,207
Whanganui,2010-10-01,6 months,227,154
Whanganui,2011-01-01,12 months,236,218
Whanganui,2011-01-01,18 months,225,176
Whanganui,2011-01-01,24 months,232,213
Whanganui,2011-01-01,5 years,201,165
Whanganui,2011-01-01,6 months,234,160
Whanganui,2011-04-01,12 months,225,210
Whanganui,2011-04-01,18 months,227,180
Whanganui,2011-04-01,24 months,233,211
Whanganui,2011-04-01,5 years,205,169
Whanganui,2011-04-01,6 months,206,130
Whanganui,2011-07-01,12 months,239,209
Whanganui,2011-07-01,18 months,238,193
Whanganui,2011-07-01,24 months,227,202
Whanganui,2011-07-01,5 years,239,198
Whanganui,2011-07-01,6 months,210,133
Whanganui,2011-10-01,12 months,199,175
Whanganui,2011-10-01,18 months,233,191
Whanganui,2011-10-01,24 months,225,204
Whanganui,2011-10-01,5 years,188,155
Whanganui,2011-10-01,6 months,230,157
Whanganui,2011-12-31,12 months,215,196
Whanganui,2011-12-31,18 months,230,193
Whanganui,2011-12-31,24 months,232,213
Whanganui,2011-12-31,5 years,233,188
Whanganui,2011-12-31,6 months,207,135
Whanganui,2012-03-31,12 months,225,205
Whanganui,2012-03-31,18 months,191,154
Whanganui,2012-03-31,24 months,229,208
Whanganui,2012-03-31,5 years,203,174
Whanganui,2012-03-31,6 months,186,127
Whanganui,2012-06-30,12 months,204,186
Whanganui,2012-06-30,18 months,215,180
Whanganui,2012-06-30,24 months,231,211
Whanganui,2012-06-30,5 years,210,174
Whanganui,2012-06-30,6 months,199,126
Whanganui,2012-09-30,12 months,189,169
Whanganui,2012-09-30,18 months,224,162
Whanganui,2012-09-30,24 months,192,179
Whanganui,2012-09-30,5 years,232,208
Whanganui,2012-09-30,6 months,223,138
